Date,NVIDIA_Return,10YTRateChange,SOXReturn
2026-03-30,-0.014028147487508913,0.024000167846679688,-0.016899866901495364
2026-03-31,0.05588180888236938,-0.09800004959106445,-0.042283963631192356
2026-04-01,0.007740860269023653,-0.031000137329101562,0.06242642279346322
2026-04-02,0.009331356375359201,0.007999897003173828,0.028216159006125396
2026-04-06,0.0014093304479019242,-0.005999565124511719,0.003983445657964824
2026-04-07,0.00258955293576979,0.021999835968017578,0.01055988851809575
2026-04-08,0.0223470271240227,0.007999897003173828,0.01108628548895263
2026-04-09,0.010050504643715596,-0.05200004577636719,0.06335057881544848
2026-04-10,0.025664741901011645,0.0020003318786621094,0.020986021863915072
2026-04-13,0.003604892099032586,0.023999691009521484,0.023050705663548277
2026-04-14,0.038032865411783634,-0.019999980926513672,0.016838280575613762
2026-04-15,0.01200957407583192,-0.0409998893737793,0.020421504184965578
2026-04-16,-0.002614769796708716,0.026000022888183594,0.0016445928372867957
2026-04-17,0.016788441530004805,0.026999950408935547,0.009747455695376939
2026-04-20,0.00188419663120043,-0.06300020217895508,0.02428146472395687
2026-04-21,-0.010788787118989118,0.004000186920166016,0.0045343891568723205
2026-04-22,0.013107830909409257,0.04199981689453125,0.005000411512544156
2026-04-23,-0.014123474389033275,0.0020003318786621094,0.027164285982538505
2026-04-24,0.043227788976992976,0.028999805450439453,0.01708509196526453
2026-04-27,0.04004417714781017,-0.013000011444091797,0.043169797923657605
2026-04-28,-0.01588104908680843,0.026000022888183594,-0.01004598927659961
2026-04-29,-0.018389075111261644,0.018000125885009766,-0.03578579247770164
2026-04-30,-0.04626045560032954,0.06400012969970703,0.023488400742903703
2026-05-01,-0.00561207563438304,-0.028000354766845703,0.02262619094410434
2026-05-04,0.0001511106711307164,-0.012000083923339844,0.008724511051676487
2026-05-05,-0.009975799776516192,0.06800031661987305,-0.005727016631353665
2026-05-06,0.057659075388685865,-0.03000020980834961,0.042328837880018844
2026-05-07,0.01765865404299216,-0.059999942779541016,0.04482185079233458
2026-05-08,0.017494095947569344,0.03600025177001953,-0.027173935248741565
2026-05-11,0.01970259096216065,-0.028000354766845703,0.055058713673304505
2026-05-12,0.006106452319395217,0.046000003814697266,0.025947096858944363
2026-05-13,0.022873482047085725,0.05299997329711914,-0.030111668553474136
2026-05-14,0.04388258597883499,0.018000125885009766,0.025664763702450744
2026-05-15,-0.04420122720632225,-0.019999980926513672,0.004643026740856815
2026-05-18,-0.013314388358780072,0.13399982452392578,-0.04019621870771595
2026-05-19,-0.007691677106092865,0.028000354766845703,-0.024674584082039486
2026-05-20,0.012964070657941695,0.043999671936035156,0.0002636995000768749
2026-05-21,-0.017720537361840427,-0.09499979019165039,0.044915310164300504
2026-05-22,-0.01904237298751621,0.01399993896484375,0.012764440605782967
2026-05-26,-0.0021826918622399605,-0.0279998779296875,0.01993132437933931
2026-05-27,-0.010518481304186755,-0.06500005722045898,0.05526473300056556
2026-05-28,0.007761016341909066,-0.012000083923339844,-0.013568451161220296
2026-05-29,-0.014515703746992292,-0.026000022888183594,0.009994277715542177
2026-06-01,0.0626124588791841,-0.0019998550415039062,1.8725680878350914e-05
2026-06-02,-0.006863972045151545,0.021999835968017578,0.010621753277027857
2026-06-03,-0.03621758578863232,-0.019999980926513672,0.05866417169284288
2026-06-04,0.01939395646671027,0.03600025177001953,0.013892371066542397
2026-06-05,-0.062014073591381225,-0.01399993896484375,-0.021517627540643347
2026-06-08,0.017259839984335112,0.05899953842163086,-0.10256950500275386
2026-06-09,-0.0021568105327770537,0.01600027084350586,0.05612831585086142
2026-06-10,-0.03732169739825886,-0.024000167846679688,-0.019283088932119496
2026-06-11,0.022203357892913722,0.01399993896484375,-0.03565779741493269
2026-06-12,0.0015620019126554308,-0.07899999618530273,0.07905489976930924
2026-06-15,0.03538181402824003,0.024000167846679688,0.015186592380902253
2026-06-16,-0.023723197733726886,-0.018000125885009766,0.05445552400111442
2026-06-17,-0.013307023368657411,-0.0409998893737793,-0.057122134066804664
2026-06-18,0.029513846689763534,0.034999847412109375,0.013754142002945446
2026-06-22,-0.00968251232276296,-0.01199960708618164,0.0641615678249805
2026-06-23,-0.04126528091164561,0.057999610900878906,0.020425599021870022
2026-06-24,-0.00519892681982459,-0.015999794006347656,-0.07873126253632323
2026-06-25,-0.016381881943899224,-0.09100008010864258,-0.0018030448881616312
2026-06-26,-0.016399339040476746,-0.009999752044677734,0.035864373755051915
2026-06-29,0.012673362368860186,-0.019999980926513672,-0.05288764607156715
2026-06-30,0.026260425117358155,0.0019998550415039062,0.03832977230945467
2026-07-01,-0.012544327816355838,0.04400014877319336,0.03919132922069957
2026-07-02,-0.013918412665829716,0.05699968338012695,-0.06272774612621235
2026-07-06,0.0036955356666652506,0.010000228881835938,-0.05444808556301162
2026-07-07,0.007056965494693257,-0.006000041961669922,0.021694531523060556
2026-07-08,0.03651044893523969,0.04999971389770508,-0.046481676441396336
2026-07-09,-0.006564748040099211,0.039999961853027344,0.022312081584460408
2026-07-10,0.04033932332484791,-0.029999732971191406,0.030618783329886545
2026-07-13,-0.03521998340020871,0.029999732971191406,0.0005524811921295836
2026-07-14,0.040632851776453593,0.04000043869018555,-0.047765268212097034
2026-07-15,0.0033049902651376417,-0.024000167846679688,0.02544177229475797
2026-07-16,-0.02400002872242646,-0.039999961853027344,-0.020774087801338492
2026-07-17,-0.022131130535045007,0.023999691009521484,-0.042857841589425294
2026-07-20,0.0023174460152899368,-0.0279998779296875,-0.016314333394775615
2026-07-21,0.019726458731385677,0.057000160217285156,0.005992857825828812
2026-07-22,0.02301126164771805,0.029999732971191406,0.0521388273216814
2026-07-23,-0.01556164807012217,0.029000282287597656,0.004411545733925104
2026-07-24,-0.009197155678610791,0.046000003814697266,-0.005384888853357195
2026-07-27,-0.049941993879074276,-0.024000167846679688,-0.04252809235882149
2026-07-28,0.002544399847217882,-0.03800010681152344,-0.022337142150325007
2026-07-29,-0.03553119230079016,-0.03699970245361328,-0.04493341346497193
2026-07-30,0.026472285272951313,0.018000125885009766,-0.05329888776957126
2026-07-31,0.029276081370092744,0.0409998893737793,0.08188569511031263
2026-08-03,0.029339972053043173,0.0819997787475586,0.0007157259789003501
2026-08-04,0.025648485614655492,-0.05900001525878906,0.01054448650581663
2026-08-05,0.0343493379986608,-0.05900001525878906,0.06551944444776692
2026-08-06,-0.0010491548501886383,-0.009999752044677734,-0.013989346322457408
2026-08-07,0.022695105237842794,0.05299997329711914,0.0033150924368872126
2026-08-10,-0.028621197847608748,-0.010000228881835938,0.025571211342259703
2026-08-11,-0.00022984624709898593,0.03900003433227539,-0.029370871104283602
2026-08-12,0.030298833737428144,-0.014999866485595703,0.008721910371948915
2026-08-13,0.005399646274448999,-0.0019998550415039062,0.024871753457327284
2026-08-14,-0.0006213909798140627,-0.0410003662109375,0.00456636684436007
2026-08-17,-0.0006662335798259811,0.05500030517578125,-0.003127022745062602
2026-08-18,-0.023421133026656604,0.0279998779296875,0.01642501226301829
2026-08-19,-0.009920851370134876,-0.018000125885009766,-0.04980112820398541
2026-08-20,-0.003263428309640881,-0.05299997329711914,-0.02119911119283202
2026-08-21,-0.00982248016076015,0.043000221252441406,0.00526391628316536
2026-08-24,-0.029061128249296964,0.04199981689453125,-0.005055026723009282
2026-08-25,0.021920603500928948,-0.03399991989135742,-0.027017904218209376
2026-08-26,-0.015911754710582593,-0.06500005722045898,0.014432956728742896
2026-08-27,0.0873795275466771,0.02500009536743164,0.002002081045137327
2026-08-28,-0.04574959589106331,0.007999897003173828,0.023333397813776635
2026-08-31,0.014847141724795065,0.04799985885620117,-0.03471670312217734
